dates,tension,temperature_stream
07-01-2019 08:45,1.160922596,12.39
07-01-2019 09:00,1.157935842,12.416
07-01-2019 09:15,1.159443877,12.431
07-01-2019 09:30,1.153883349,12.441
07-01-2019 09:45,1.151876046,12.446
07-01-2019 10:00,1.158408993,12.422
07-01-2019 10:15,1.154523866,12.411
07-01-2019 10:30,1.152438027,12.409
07-01-2019 10:45,1.148776703,12.391
07-01-2019 11:00,1.150597084,12.379
07-01-2019 11:15,1.144540551,12.366
07-01-2019 11:30,1.143913378,12.36
07-01-2019 11:45,1.149630977,12.364
07-01-2019 12:00,1.146185134,12.37
07-01-2019 12:15,1.149096081,12.357
07-01-2019 12:30,1.147489705,12.332
07-01-2019 12:45,1.147063517,12.319
07-01-2019 13:00,1.144580012,12.304
07-01-2019 13:15,1.145053449,12.287
07-01-2019 13:30,1.140410628,12.275
07-01-2019 13:45,1.143426264,12.26
07-01-2019 14:00,1.141895411,12.245
07-01-2019 14:15,1.14621738,12.23
07-01-2019 14:30,1.144194253,12.211
07-01-2019 14:45,1.143231159,12.193
07-01-2019 15:00,1.147444742,12.178
07-01-2019 15:15,1.142868688,12.162
07-01-2019 15:30,1.144045788,12.143
07-01-2019 15:45,1.1466319,12.124
07-01-2019 16:00,1.143801747,12.102
07-01-2019 16:15,1.142000414,12.078
07-01-2019 16:30,1.147460915,12.054
07-01-2019 16:45,1.144808606,12.031
07-01-2019 17:00,1.147331969,12.012
07-01-2019 17:15,1.147981564,11.99
07-01-2019 17:30,1.145485285,11.965
07-01-2019 17:45,1.146987865,11.94
07-01-2019 18:00,1.143727183,11.915
07-01-2019 18:15,1.14932861,11.887
07-01-2019 18:30,1.149099351,11.854
07-01-2019 18:45,1.149442552,11.819
07-01-2019 19:00,1.151599463,11.79
07-01-2019 19:15,1.15153499,11.769
07-01-2019 19:30,1.151090684,11.757
07-01-2019 19:45,1.148969253,11.745
07-01-2019 20:00,1.152137907,11.731
07-01-2019 20:15,1.154289473,11.713
07-01-2019 20:30,1.155881315,11.69
07-01-2019 20:45,1.154341707,11.661
07-01-2019 21:00,1.155167137,11.64
07-01-2019 21:15,1.155230854,11.622
07-01-2019 21:30,1.156094888,11.608
07-01-2019 21:45,1.155798899,11.596
07-01-2019 22:00,1.157753498,11.581
07-01-2019 22:15,1.160676536,11.573
07-01-2019 22:30,1.160601013,11.563
07-01-2019 22:45,1.160402323,11.545
07-01-2019 23:00,1.163428005,11.52
07-01-2019 23:15,1.159946534,11.499
07-01-2019 23:30,1.161989714,11.481
07-01-2019 23:45,1.166856624,11.463
07-02-2019 00:00,1.165221403,11.444
07-02-2019 00:15,1.164566353,11.426
07-02-2019 00:30,1.165020704,11.428
07-02-2019 00:45,1.166779664,11.409
07-02-2019 01:00,1.167923901,11.4
07-02-2019 01:15,1.159644333,11.408
07-02-2019 01:30,1.169315514,11.423
07-02-2019 01:45,1.167232439,11.458
07-02-2019 02:00,1.170006626,11.513
07-02-2019 02:15,1.173307672,11.583
07-02-2019 02:30,1.168649968,11.671
07-02-2019 02:45,1.170728638,11.771
07-02-2019 03:00,1.16862892,11.868
07-02-2019 03:15,1.171943495,11.987
07-02-2019 03:30,1.175491595,12.095
07-02-2019 03:45,1.174359993,12.205
07-02-2019 04:00,1.174678017,12.32
07-02-2019 04:15,1.175286004,12.453
07-02-2019 04:30,1.174894734,12.604
07-02-2019 04:45,1.174138413,12.772
07-02-2019 05:00,1.173422706,12.945
07-02-2019 05:15,1.17479786,13.115
07-02-2019 05:30,1.176446324,13.206
07-02-2019 05:45,1.176620721,13.163
07-02-2019 06:00,1.177519812,13.222
07-02-2019 06:15,1.174640854,13.595
07-02-2019 06:30,1.176533929,13.681
07-02-2019 06:45,1.177407004,13.658
07-02-2019 07:00,1.177686138,13.789
07-02-2019 07:15,1.176291898,13.638
07-02-2019 07:30,1.178491441,13.771
07-02-2019 07:45,1.179925511,14.03
07-02-2019 08:00,1.178769654,14.096
07-02-2019 08:15,1.179881313,14.074
07-02-2019 08:30,1.178841877,14.132
07-02-2019 08:45,1.181682176,14.036
07-02-2019 09:00,1.182083878,13.744
07-02-2019 09:15,1.1805666,13.954
07-02-2019 09:30,1.180840057,13.943
07-02-2019 09:45,1.179890639,14.042
07-02-2019 10:00,1.181998007,14.068
07-02-2019 10:15,1.180382721,14.421
07-02-2019 10:30,1.183563226,14.611
07-02-2019 10:45,1.181630404,14.61
07-02-2019 11:00,1.18320258,14.493
07-02-2019 11:15,1.181092448,14.43
07-02-2019 11:30,1.183025556,14.408
07-02-2019 11:45,1.184938785,14.349
07-02-2019 12:00,1.184914815,14.282
07-02-2019 12:15,1.187254841,14.207
07-02-2019 12:30,1.185957799,14.158
07-02-2019 12:45,1.186375841,14.128
07-02-2019 13:00,1.188119981,14.084
07-02-2019 13:15,1.189428893,14.036
07-02-2019 13:30,1.189758031,14.015
07-02-2019 13:45,1.191145193,13.997
07-02-2019 14:00,1.188053066,14.02
07-02-2019 14:15,1.189279608,14.054
07-02-2019 14:30,1.189496379,14.054
07-02-2019 14:45,1.190545289,14.032
07-02-2019 15:00,1.189727462,14.0
07-02-2019 15:15,1.191894096,13.967
07-02-2019 15:30,1.192337969,13.934
07-02-2019 15:45,1.193794875,13.892
07-02-2019 16:00,1.194297406,13.829
07-02-2019 16:15,1.194510011,13.765
07-02-2019 16:30,1.195498789,13.712
07-02-2019 16:45,1.193926281,13.676
07-02-2019 17:00,1.193999038,13.649
07-02-2019 17:15,1.195749243,13.616
07-02-2019 17:30,1.196295438,13.572
07-02-2019 17:45,1.194382309,13.523
07-02-2019 18:00,1.197066006,13.475
07-02-2019 18:15,1.197301144,13.434
07-02-2019 18:30,1.198279876,13.391
07-02-2019 18:45,1.198678077,13.341
07-02-2019 19:00,1.199733299,13.29
07-02-2019 19:15,1.200719063,13.24
07-02-2019 19:30,1.199090155,13.192
07-02-2019 19:45,1.203168765,13.141
07-02-2019 20:00,1.202905924,13.096
07-02-2019 20:15,1.203754135,13.058
07-02-2019 20:30,1.2053463,13.029
07-02-2019 20:45,1.20595295,13.01
07-02-2019 21:00,1.20591029,12.99
07-02-2019 21:15,1.205122027,12.974
07-02-2019 21:30,1.205704854,12.956
07-02-2019 21:45,1.205397779,12.938
07-02-2019 22:00,1.208806022,12.924
07-02-2019 22:15,1.207440277,12.915
07-02-2019 22:30,1.209674397,12.9
07-02-2019 22:45,1.210858565,12.891
07-02-2019 23:00,1.209372343,12.877
07-02-2019 23:15,1.21049778,12.864
07-02-2019 23:30,1.209661872,12.85
07-02-2019 23:45,1.210929599,12.843
07-03-2019 00:00,1.213087911,12.841
07-03-2019 00:15,1.213364096,12.85
07-03-2019 00:30,1.21204571,12.862
07-03-2019 00:45,1.215117784,12.876
07-03-2019 01:00,1.212149792,12.889
07-03-2019 01:15,1.215860088,12.898
07-03-2019 01:30,1.215541429,12.954
07-03-2019 01:45,1.215032263,13.052
07-03-2019 02:00,1.21691486,13.103
07-03-2019 02:15,1.218828744,13.191
07-03-2019 02:30,1.217488407,13.293
07-03-2019 02:45,1.216861667,13.332
07-03-2019 03:00,1.219440214,13.383
07-03-2019 03:15,1.220220155,13.43
07-03-2019 03:30,1.21911668,13.512
07-03-2019 03:45,1.219939179,13.687
07-03-2019 04:00,1.219486883,13.859
07-03-2019 04:15,1.21887558,14.053
07-03-2019 04:30,1.220595411,14.249
07-03-2019 04:45,1.222273153,14.379
07-03-2019 05:00,1.22447029,14.486
07-03-2019 05:15,1.223065517,14.584
07-03-2019 05:30,1.223188113,14.638
07-03-2019 05:45,1.223734963,14.741
07-03-2019 06:00,1.222096775,14.901
07-03-2019 06:15,1.222638786,15.094
07-03-2019 06:30,1.22146518,15.331
07-03-2019 06:45,1.222599925,15.587
07-03-2019 07:00,1.220425736,15.849
07-03-2019 07:15,1.224281631,15.997
07-03-2019 07:30,1.224700004,16.12
07-03-2019 07:45,1.223930256,16.131
07-03-2019 08:00,1.224425405,16.223
07-03-2019 08:15,1.224469116,16.418
07-03-2019 08:30,1.222723584,16.594
07-03-2019 08:45,1.224343202,16.691
07-03-2019 09:00,1.223080683,16.778
07-03-2019 09:15,1.223362609,16.804
07-03-2019 09:30,1.223791746,16.939
07-03-2019 09:45,1.222553086,17.042
07-03-2019 10:00,1.223754331,17.016
07-03-2019 10:15,1.223023224,17.051
07-03-2019 10:30,1.222664734,16.999
07-03-2019 10:45,1.221408157,16.887
07-03-2019 11:00,1.222626949,16.906
07-03-2019 11:15,1.222474651,16.927
07-03-2019 11:30,1.224061222,16.949
07-03-2019 11:45,1.226080294,16.955
07-03-2019 12:00,1.226988425,17.005
07-03-2019 12:15,1.227666727,17.068
07-03-2019 12:30,1.226883772,17.024
07-03-2019 12:45,1.226505044,16.924
07-03-2019 13:00,1.228183311,16.832
07-03-2019 13:15,1.229661312,16.769
07-03-2019 13:30,1.231666136,16.704
07-03-2019 13:45,1.231746211,16.647
07-03-2019 14:00,1.232445027,16.576
07-03-2019 14:15,1.232239406,16.457
07-03-2019 14:30,1.230903326,16.356
07-03-2019 14:45,1.231347448,16.283
07-03-2019 15:00,1.231196255,16.195
07-03-2019 15:15,1.232007723,16.08
07-03-2019 15:30,1.231782298,15.958
07-03-2019 15:45,1.232686042,15.842
07-03-2019 16:00,1.232600613,15.751
07-03-2019 16:15,1.234569127,15.654
07-03-2019 16:30,1.232855186,15.543
07-03-2019 16:45,1.234191505,15.445
07-03-2019 17:00,1.233828278,15.375
07-03-2019 17:15,1.234900614,15.324
07-03-2019 17:30,1.236415248,15.287
07-03-2019 17:45,1.236285297,15.246
07-03-2019 18:00,1.234901001,15.193
07-03-2019 18:15,1.237873223,15.119
07-03-2019 18:30,1.235771449,15.042
07-03-2019 18:45,1.236445115,14.979
07-03-2019 19:00,1.236194328,14.922
07-03-2019 19:15,1.23761733,14.874
07-03-2019 19:30,1.237507507,14.83
07-03-2019 19:45,1.237335939,14.785
07-03-2019 20:00,1.236357022,14.743
07-03-2019 20:15,1.237307913,14.705
07-03-2019 20:30,1.237493075,14.674
07-03-2019 20:45,1.238571152,14.64
07-03-2019 21:00,1.238580478,14.608
07-03-2019 21:15,1.237258646,14.578
07-03-2019 21:30,1.23963301,14.554
07-03-2019 21:45,1.239183967,14.524
07-03-2019 22:00,1.239066789,14.493
07-03-2019 22:15,1.238920085,14.463
07-03-2019 22:30,1.240010935,14.439
07-03-2019 22:45,1.242214164,14.415
07-03-2019 23:00,1.240909123,14.391
07-03-2019 23:15,1.24264426,14.373
07-03-2019 23:30,1.24056947,14.36
07-03-2019 23:45,1.242848221,14.346
07-04-2019 00:00,1.246973223,14.334
07-04-2019 00:15,1.24602692,14.322
07-04-2019 00:30,1.246597693,14.316
07-04-2019 00:45,1.24736511,14.313
07-04-2019 01:00,1.248712377,14.312
07-04-2019 01:15,1.247133594,14.322
07-04-2019 01:30,1.248970481,14.339
07-04-2019 01:45,1.247843035,14.354
07-04-2019 02:00,1.249633282,14.372
07-04-2019 02:15,1.249740377,14.396
07-04-2019 02:30,1.251309872,14.435
07-04-2019 02:45,1.251535868,14.511
07-04-2019 03:00,1.251637554,14.671
07-04-2019 03:15,1.252705347,14.846
07-04-2019 03:30,1.252105914,14.943
07-04-2019 03:45,1.251211929,15.072
07-04-2019 04:00,1.252201573,15.109
07-04-2019 04:15,1.251426839,15.142
07-04-2019 04:30,1.252340712,15.209
07-04-2019 04:45,1.251580474,15.273
07-04-2019 05:00,1.252305739,15.329
07-04-2019 05:15,1.250382178,15.421
07-04-2019 05:30,1.249550583,15.539
07-04-2019 05:45,1.250729665,15.66
07-04-2019 06:00,1.250158072,15.752
07-04-2019 06:15,1.248917366,15.84
07-04-2019 06:30,1.248236383,15.933
07-04-2019 06:45,1.249924741,16.007
07-04-2019 07:00,1.24812632,16.088
07-04-2019 07:15,1.249048985,16.186
07-04-2019 07:30,1.248250861,16.265
07-04-2019 07:45,1.248395741,16.382
07-04-2019 08:00,1.24782989,16.491
07-04-2019 08:15,1.247785406,16.558
07-04-2019 08:30,1.248652924,16.603
07-04-2019 08:45,1.247313158,16.659
07-04-2019 09:00,1.24948098,16.71
07-04-2019 09:15,1.246792509,16.723
07-04-2019 09:30,1.247951851,16.716
07-04-2019 09:45,1.248804116,16.691
07-04-2019 10:00,1.248060771,16.653
07-04-2019 10:15,1.249204611,16.616
07-04-2019 10:30,1.249034481,16.615
07-04-2019 10:45,1.246984269,16.64
07-04-2019 11:00,1.248371864,16.667
07-04-2019 11:15,1.248942066,16.707
07-04-2019 11:30,1.247590817,16.729
07-04-2019 11:45,1.248979417,16.755
07-04-2019 12:00,1.248055647,16.766
07-04-2019 12:15,1.248907627,16.764
07-04-2019 12:30,1.248630438,16.756
07-04-2019 12:45,1.248855531,16.725
07-04-2019 13:00,1.248509814,16.683
07-04-2019 13:15,1.249000327,16.649
07-04-2019 13:30,1.249819011,16.612
07-04-2019 13:45,1.248852148,16.558
07-04-2019 14:00,1.250638229,16.512
07-04-2019 14:15,1.249143538,16.461
07-04-2019 14:30,1.250454459,16.411
07-04-2019 14:45,1.251135875,16.363
07-04-2019 15:00,1.251400863,16.315
07-04-2019 15:15,1.251769213,16.272
07-04-2019 15:30,1.251621468,16.226
07-04-2019 15:45,1.250492547,16.18
07-04-2019 16:00,1.250935379,16.131
07-04-2019 16:15,1.251215148,16.091
07-04-2019 16:30,1.252666027,16.055
07-04-2019 16:45,1.25193879,16.018
07-04-2019 17:00,1.252220569,15.976
07-04-2019 17:15,1.253028166,15.933
07-04-2019 17:30,1.252505932,15.885
07-04-2019 17:45,1.253034331,15.836
07-04-2019 18:00,1.253909701,15.788
07-04-2019 18:15,1.254220324,15.74
07-04-2019 18:30,1.253918557,15.694
07-04-2019 18:45,1.254660714,15.648
07-04-2019 19:00,1.254466327,15.603
07-04-2019 19:15,1.255550432,15.563
07-04-2019 19:30,1.255830201,15.523
07-04-2019 19:45,1.255845554,15.485
07-04-2019 20:00,1.256647125,15.448
07-04-2019 20:15,1.257724198,15.415
07-04-2019 20:30,1.257360722,15.385
07-04-2019 20:45,1.25717509,15.354
07-04-2019 21:00,1.258076006,15.326
07-04-2019 21:15,1.257521591,15.293
07-04-2019 21:30,1.258577855,15.258
07-04-2019 21:45,1.258630808,15.228
07-04-2019 22:00,1.258413318,15.206
07-04-2019 22:15,1.258780378,15.187
07-04-2019 22:30,1.258452493,15.167
07-04-2019 22:45,1.259275914,15.148
07-04-2019 23:00,1.259492971,15.125
07-04-2019 23:15,1.260471418,15.105
07-04-2019 23:30,1.261102894,15.084
07-04-2019 23:45,1.261576331,15.067
07-05-2019 00:00,1.261067266,15.057
07-05-2019 00:15,1.26043708,15.054
07-05-2019 00:30,1.263314159,15.052
07-05-2019 00:45,1.263155115,15.057
07-05-2019 01:00,1.263043716,15.06
07-05-2019 01:15,1.263973228,15.066
07-05-2019 01:30,1.263734357,15.088
07-05-2019 01:45,1.262391864,15.124
07-05-2019 02:00,1.264002442,15.23
07-05-2019 02:15,1.263972924,15.39
07-05-2019 02:30,1.264112348,15.467
07-05-2019 02:45,1.263862143,15.523
07-05-2019 03:00,1.262384898,15.625
07-05-2019 03:15,1.262922098,15.766
07-05-2019 03:30,1.263868337,15.903
07-05-2019 03:45,1.263228401,16.046
07-05-2019 04:00,1.26251226,16.174
07-05-2019 04:15,1.264746712,16.312
07-05-2019 04:30,1.262450783,16.451
07-05-2019 04:45,1.263607443,16.6
07-05-2019 05:00,1.262916885,16.765
07-05-2019 05:15,1.26328672,16.942
07-05-2019 05:30,1.263027695,17.109
07-05-2019 05:45,1.262346574,17.293
07-05-2019 06:00,1.261010762,17.47
07-05-2019 06:15,1.261441623,17.626
07-05-2019 06:30,1.26119433,17.787
07-05-2019 06:45,1.261355752,17.95
07-05-2019 07:00,1.262390968,18.112
07-05-2019 07:15,1.260748763,18.276
07-05-2019 07:30,1.261005512,18.452
07-05-2019 07:45,1.259647849,18.611
07-05-2019 08:00,1.259549841,18.754
07-05-2019 08:15,1.258153574,18.906
07-05-2019 08:30,1.259279481,18.955
07-05-2019 08:45,1.257334504,19.074
07-05-2019 09:00,1.260204201,19.227
07-05-2019 09:15,1.25821861,19.341
07-05-2019 09:30,1.258313652,19.377
07-05-2019 09:45,1.258390078,19.494
07-05-2019 10:00,1.258078127,19.549
07-05-2019 10:15,1.25880694,19.539
07-05-2019 10:30,1.258729058,19.679
07-05-2019 10:45,1.259443909,19.575
07-05-2019 11:00,1.257368354,19.364
07-05-2019 11:15,1.25859496,19.273
07-05-2019 11:30,1.259241541,19.254
07-05-2019 11:45,1.259768936,19.206
07-05-2019 12:00,1.258807196,19.039
07-05-2019 12:15,1.259770714,18.943
07-05-2019 12:30,1.258420534,18.839
07-05-2019 12:45,1.259848982,18.672
07-05-2019 13:00,1.260059394,18.525
07-05-2019 13:15,1.261194691,18.417
07-05-2019 13:30,1.262131621,18.285
07-05-2019 13:45,1.260740109,18.154
07-05-2019 14:00,1.260703329,18.06
07-05-2019 14:15,1.261928682,18.01
07-05-2019 14:30,1.261733577,17.943
07-05-2019 14:45,1.262331001,17.848
07-05-2019 15:00,1.26271065,17.754
07-05-2019 15:15,1.26222056,17.674
07-05-2019 15:30,1.262682763,17.583
07-05-2019 15:45,1.264209699,17.494
07-05-2019 16:00,1.262578026,17.409
07-05-2019 16:15,1.26476604,17.332
07-05-2019 16:30,1.26403202,17.262
07-05-2019 16:45,1.264192926,17.187
07-05-2019 17:00,1.267126543,17.106
07-05-2019 17:15,1.268002483,17.012
07-05-2019 17:30,1.269335789,16.917
07-05-2019 17:45,1.267975564,16.823
07-05-2019 18:00,1.269065262,16.732
07-05-2019 18:15,1.269325476,16.649
07-05-2019 18:30,1.268981371,16.577
07-05-2019 18:45,1.269374835,16.509
07-05-2019 19:00,1.268854573,16.442
07-05-2019 19:15,1.270379214,16.378
07-05-2019 19:30,1.269598554,16.309
07-05-2019 19:45,1.270296042,16.245
07-05-2019 20:00,1.27070931,16.18
07-05-2019 20:15,1.2717608,16.11
07-05-2019 20:30,1.272089827,16.038
07-05-2019 20:45,1.272663143,15.967
07-05-2019 21:00,1.273438449,15.888
07-05-2019 21:15,1.273970147,15.813
07-05-2019 21:30,1.274865607,15.745
07-05-2019 21:45,1.275236934,15.682
07-05-2019 22:00,1.275879746,15.627
07-05-2019 22:15,1.275840708,15.575
07-05-2019 22:30,1.276936867,15.523
07-05-2019 22:45,1.277705859,15.473
07-05-2019 23:00,1.277429923,15.424
07-05-2019 23:15,1.278525078,15.373
07-05-2019 23:30,1.27666128,15.326
07-05-2019 23:45,1.278902717,15.281
07-06-2019 00:00,1.27782851,15.243
07-06-2019 00:15,1.278994846,15.212
07-06-2019 00:30,1.278868951,15.184
07-06-2019 00:45,1.278171278,15.163
07-06-2019 01:00,1.279009481,15.152
07-06-2019 01:15,1.279674576,15.16
07-06-2019 01:30,1.279219939,15.181
07-06-2019 01:45,1.27935459,15.223
07-06-2019 02:00,1.279056739,15.281
07-06-2019 02:15,1.279867286,15.36
07-06-2019 02:30,1.279666485,15.452
07-06-2019 02:45,1.279013057,15.563
07-06-2019 03:00,1.279240528,15.7
07-06-2019 03:15,1.279382828,15.865
07-06-2019 03:30,1.278775792,16.015
07-06-2019 03:45,1.278139192,16.149
07-06-2019 04:00,1.277675413,16.287
07-06-2019 04:15,1.27814215,16.43
07-06-2019 04:30,1.279038412,16.577
07-06-2019 04:45,1.278483076,16.738
07-06-2019 05:00,1.279658573,16.908
07-06-2019 05:15,1.277914009,17.066
07-06-2019 05:30,1.27820434,17.254
07-06-2019 05:45,1.277769877,17.448
07-06-2019 06:00,1.276335116,17.644
07-06-2019 06:15,1.277116716,17.837
07-06-2019 06:30,1.277084619,18.045
07-06-2019 06:45,1.275400832,18.222
07-06-2019 07:00,1.27482207,18.412
07-06-2019 07:15,1.274953642,18.582
07-06-2019 07:30,1.275477536,18.776
07-06-2019 07:45,1.276035296,18.959
07-06-2019 08:00,1.274998487,19.145
07-06-2019 08:15,1.274587127,19.316
07-06-2019 08:30,1.273735194,19.494
07-06-2019 08:45,1.273335888,19.653
07-06-2019 09:00,1.273274798,19.799
07-06-2019 09:15,1.273503236,19.918
07-06-2019 09:30,1.272611795,19.982
07-06-2019 09:45,1.274553234,20.088
07-06-2019 10:00,1.273384318,20.167
07-06-2019 10:15,1.272885483,20.232
07-06-2019 10:30,1.272360097,20.278
07-06-2019 10:45,1.27275403,20.272
07-06-2019 11:00,1.272014417,20.253
07-06-2019 11:15,1.273043845,20.222
07-06-2019 11:30,1.271179329,20.153
07-06-2019 11:45,1.272886441,20.055
07-06-2019 12:00,1.272804707,19.966
07-06-2019 12:15,1.27277094,19.869
07-06-2019 12:30,1.271943602,19.784
07-06-2019 12:45,1.274070193,19.7
07-06-2019 13:00,1.273508277,19.612
07-06-2019 13:15,1.273508663,19.481
07-06-2019 13:30,1.273218765,19.338
07-06-2019 13:45,1.274181527,19.203
07-06-2019 14:00,1.275168148,19.084
07-06-2019 14:15,1.275806471,18.971
07-06-2019 14:30,1.27515859,18.855
07-06-2019 14:45,1.274975788,18.736
07-06-2019 15:00,1.275249668,18.611
07-06-2019 15:15,1.276262803,18.494
07-06-2019 15:30,1.276439061,18.381
07-06-2019 15:45,1.276814978,18.268
07-06-2019 16:00,1.275885567,18.154
07-06-2019 16:15,1.27671684,18.042
07-06-2019 16:30,1.276534074,17.94
07-06-2019 16:45,1.275915757,17.84
07-06-2019 17:00,1.276886988,17.742
07-06-2019 17:15,1.278139748,17.642
07-06-2019 17:30,1.277545254,17.541
07-06-2019 17:45,1.278211455,17.44
07-06-2019 18:00,1.278924297,17.338
07-06-2019 18:15,1.27843417,17.241
07-06-2019 18:30,1.278099069,17.143
07-06-2019 18:45,1.278661621,17.06
07-06-2019 19:00,1.279049343,16.975
07-06-2019 19:15,1.278217987,16.894
07-06-2019 19:30,1.279076852,16.817
07-06-2019 19:45,1.280030001,16.737
07-06-2019 20:00,1.279999967,16.659
07-06-2019 20:15,1.281035671,16.582
07-06-2019 20:30,1.281220399,16.506
07-06-2019 20:45,1.280119604,16.432
07-06-2019 21:00,1.280874101,16.351
07-06-2019 21:15,1.282149394,16.274
07-06-2019 21:30,1.281609327,16.204
07-06-2019 21:45,1.283638297,16.132
07-06-2019 22:00,1.28416899,16.058
07-06-2019 22:15,1.282325283,15.991
07-06-2019 22:30,1.283452296,15.931
07-06-2019 22:45,1.281856251,15.873
07-06-2019 23:00,1.282615485,15.81
07-06-2019 23:15,1.283980078,15.752
07-06-2019 23:30,1.283808832,15.701
07-06-2019 23:45,1.284069479,15.663
07-07-2019 00:00,1.284298589,15.628
07-07-2019 00:15,1.285085415,15.6
07-07-2019 00:30,1.283980031,15.576
07-07-2019 00:45,1.28462629,15.563
07-07-2019 01:00,1.285330275,15.555
07-07-2019 01:15,1.284692053,15.56
07-07-2019 01:30,1.284613231,15.576
07-07-2019 01:45,1.284836462,15.615
07-07-2019 02:00,1.285521114,15.666
07-07-2019 02:15,1.286549399,15.727
07-07-2019 02:30,1.284173459,15.798
07-07-2019 02:45,1.286316925,15.913
07-07-2019 03:00,1.285740743,16.055
07-07-2019 03:15,1.285192152,16.232
07-07-2019 03:30,1.285977015,16.382
07-07-2019 03:45,1.285556863,16.522
07-07-2019 04:00,1.285499791,16.664
07-07-2019 04:15,1.285849103,16.816
07-07-2019 04:30,1.288236608,16.972
07-07-2019 04:45,1.286578616,17.129
07-07-2019 05:00,1.286075985,17.3
07-07-2019 05:15,1.285076019,17.455
07-07-2019 05:30,1.285230124,17.648
07-07-2019 05:45,1.284142371,17.862
07-07-2019 06:00,1.284040815,18.071
07-07-2019 06:15,1.282372492,18.261
07-07-2019 06:30,1.281316597,18.466
07-07-2019 06:45,1.28336833,18.678
07-07-2019 07:00,1.28182723,18.889
07-07-2019 07:15,1.28211957,19.075
07-07-2019 07:30,1.282954806,19.243
07-07-2019 07:45,1.280822409,19.435
07-07-2019 08:00,1.280913764,19.628
07-07-2019 08:15,1.280477292,19.824
07-07-2019 08:30,1.27937002,20.012
07-07-2019 08:45,1.279596597,20.201
07-07-2019 09:00,1.279752996,20.369
07-07-2019 09:15,1.27883917,20.478
07-07-2019 09:30,1.277848568,20.618
07-07-2019 09:45,1.278892391,20.726
07-07-2019 10:00,1.277203508,20.874
07-07-2019 10:15,1.279242321,21.008
07-07-2019 10:30,1.278692394,21.033
07-07-2019 10:45,1.279654012,20.99
07-07-2019 11:00,1.278670359,20.93
07-07-2019 11:15,1.279050514,20.915
07-07-2019 11:30,1.28014635,20.869
07-07-2019 11:45,1.279486849,20.81
07-07-2019 12:00,1.278974475,20.667
07-07-2019 12:15,1.278515488,20.539
07-07-2019 12:30,1.280386667,20.431
07-07-2019 12:45,1.279184233,20.373
07-07-2019 13:00,1.279681206,20.378
07-07-2019 13:15,1.280118333,20.329
07-07-2019 13:30,1.279197678,20.229
07-07-2019 13:45,1.280348365,20.1
07-07-2019 14:00,1.280176327,19.993
07-07-2019 14:15,1.28040999,19.891
07-07-2019 14:30,1.281095996,19.793
07-07-2019 14:45,1.280128699,19.694
07-07-2019 15:00,1.28041033,19.584
07-07-2019 15:15,1.280718475,19.476
07-07-2019 15:30,1.281866868,19.372
07-07-2019 15:45,1.281591503,19.277
07-07-2019 16:00,1.281418497,19.188
07-07-2019 16:15,1.282302188,19.109
07-07-2019 16:30,1.282188595,19.029
07-07-2019 16:45,1.282484722,18.95
07-07-2019 17:00,1.283019434,18.872
07-07-2019 17:15,1.282517253,18.787
07-07-2019 17:30,1.282868057,18.699
07-07-2019 17:45,1.282252468,18.619
07-07-2019 18:00,1.282688839,18.531
07-07-2019 18:15,1.283339973,18.445
07-07-2019 18:30,1.283995843,18.377
07-07-2019 18:45,1.283226951,18.319
07-07-2019 19:00,1.282345656,18.265
07-07-2019 19:15,1.282905914,18.207
07-07-2019 19:30,1.282298075,18.142
07-07-2019 19:45,1.283104272,18.072
07-07-2019 20:00,1.282580996,18.008
07-07-2019 20:15,1.282899656,17.952
07-07-2019 20:30,1.283225347,17.889
07-07-2019 20:45,1.285244271,17.827
07-07-2019 21:00,1.284518002,17.772
07-07-2019 21:15,1.284831639,17.721
07-07-2019 21:30,1.285138567,17.671
07-07-2019 21:45,1.285049552,17.629
07-07-2019 22:00,1.287245031,17.59
07-07-2019 22:15,1.28524099,17.552
07-07-2019 22:30,1.286492211,17.516
07-07-2019 22:45,1.28767767,17.483
07-07-2019 23:00,1.28742728,17.454
07-07-2019 23:15,1.288523153,17.425
07-07-2019 23:30,1.288479811,17.4
07-07-2019 23:45,1.288808949,17.379
07-08-2019 00:00,1.287301919,17.363
07-08-2019 00:15,1.288443464,17.351
07-08-2019 00:30,1.289211204,17.342
07-08-2019 00:45,1.287713933,17.339
07-08-2019 01:00,1.288475323,17.342
07-08-2019 01:15,1.289676282,17.339
07-08-2019 01:30,1.28991989,17.335
07-08-2019 01:45,1.290007466,17.333
07-08-2019 02:00,1.290466554,17.353
07-08-2019 02:15,1.290107567,17.381
07-08-2019 02:30,1.28947304,17.388
07-08-2019 02:45,1.29029718,17.391
07-08-2019 03:00,1.289521726,17.402
07-08-2019 03:15,1.289393536,17.399
07-08-2019 03:30,1.289147883,17.388
07-08-2019 03:45,1.289770356,17.393
07-08-2019 04:00,1.289674744,17.403
07-08-2019 04:15,1.289665703,17.412
07-08-2019 04:30,1.290351322,17.445
07-08-2019 04:45,1.28820324,17.522
07-08-2019 05:00,1.289058096,17.608
07-08-2019 05:15,1.288795154,17.671
07-08-2019 05:30,1.288451382,17.752
07-08-2019 05:45,1.288392079,17.794
07-08-2019 06:00,1.288688824,17.845
07-08-2019 06:15,1.28867078,17.88
07-08-2019 06:30,1.289405048,17.91
07-08-2019 06:45,1.289217592,17.966
07-08-2019 07:00,1.289571493,18.068
